"2025-05-21T10:12:59.393+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure dnsmasq services are not in use.","wazuhVM",
"2025-05-21T10:12:59.406+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure tftp server services are not in use.","wazuhVM",
"2025-05-21T10:12:59.415+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure xinetd services are not in use.","wazuhVM",
"2025-05-21T10:12:59.425+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure ftp client is not installed.","wazuhVM",
"2025-05-21T10:12:59.435+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure IPv6 status is identified.","wazuhVM",
"2025-05-21T10:12:59.446+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure bluetooth services are not in use.","wazuhVM",
"2025-05-21T10:12:59.459+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure ufw is uninstalled or disabled with nftables.","wazuhVM",
"2025-05-21T10:12:59.470+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on SSH public host key files are configured.","wazuhVM",
"2025-05-21T10:12:59.480+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd DisableForwarding is enabled.","wazuhVM",
"2025-05-21T10:12:59.491+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd GSSAPIAuthentication is disabled.","wazuhVM",
"2025-05-21T10:12:59.502+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_unix module is enabled.","wazuhVM",
"2025-05-21T10:12:59.513+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_pwquality module is enabled.","wazuhVM",
"2025-05-21T10:12:59.523+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_pwhistory module is enabled.","wazuhVM",
"2025-05-21T10:12:59.534+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_faillock module is enabled.","wazuhVM",
"2025-05-21T10:12:59.544+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password unlock time is configured.","wazuhVM",
"2025-05-21T10:12:59.556+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password failed attempts lockout includes root account.","wazuhVM",
"2025-05-21T10:12:59.568+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password number of changed characters is configured.","wazuhVM",
"2025-05-21T10:12:59.578+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure minimum password length is configured.","wazuhVM",
"2025-05-21T10:12:59.588+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password complexity is configured.","wazuhVM",
"2025-05-21T10:12:59.598+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password same consecutive characters is configured.","wazuhVM",
"2025-05-21T10:12:59.609+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password maximum sequential characters is configured.","wazuhVM",
"2025-05-21T10:12:59.621+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password dictionary check is enabled.","wazuhVM",
"2025-05-21T10:12:59.631+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password quality checking is enforced.","wazuhVM",
"2025-05-21T10:12:59.642+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password quality is enforced for the root user.","wazuhVM",
"2025-05-21T10:12:59.653+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password history remember is configured.","wazuhVM",
"2025-05-21T10:12:59.664+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password history is enforced for the root user.","wazuhVM",
"2025-05-21T10:12:59.674+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_pwhistory includes use_authtok.","wazuhVM",
"2025-05-21T10:12:59.684+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_unix does not include nullok.","wazuhVM",
"2025-05-21T10:12:59.696+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_unix does not include remember.","wazuhVM",
"2025-05-21T10:12:59.706+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_unix includes use_authtok.","wazuhVM",
"2025-05-21T10:12:59.716+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure pam_unix includes a strong password hashing algorithm.","wazuhVM",
"2025-05-21T10:12:59.726+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure root is the only UID 0 account.","wazuhVM",
"2025-05-21T10:12:59.737+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure root is the only GID 0 account.","wazuhVM",
"2025-05-21T10:12:59.747+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure root password is set.","wazuhVM",
"2025-05-21T10:12:59.757+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure root user umask is configured.","wazuhVM",
"2025-05-21T10:12:59.767+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure nologin is not listed in /etc/shells.","wazuhVM",
"2025-05-21T10:12:59.778+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure default user umask is configured.","wazuhVM",
"2025-05-21T10:12:59.788+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure filesystem integrity is regularly checked.","wazuhVM",
"2025-05-21T10:12:59.800+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure systemd-journal-remote authentication is configured.","wazuhVM",
"2025-05-21T10:12:59.812+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure systemd-journal-upload is enabled and active.","wazuhVM",
"2025-05-21T10:12:59.822+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure system warns when audit logs are low on space.","wazuhVM",
"2025-05-21T10:12:59.832+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/shells are configured.","wazuhVM",
"2025-05-21T10:12:59.842+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/security/opasswd are configured.","wazuhVM",
"2025-05-21T10:13:02.088+0000",3,"PAM: Login session closed.","wazuhVM","May 21 10:13:00 wazuhVM sudo[51500]: pam_unix(sudo:session): session closed for user root"
"2025-05-21T10:13:06.870+0000",7,"SCA summary: CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Score less than 50% (46)","wazuhVM",
"2025-05-21T10:13:18.076+0000",7,"SCA summary: CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Score less than 50% (46)","wazuhVM",
"2025-05-21T10:13:34.120+0000",3,"Successful sudo to ROOT executed.","wazuhVM","May 21 10:13:33 wazuhVM sudo[51629]: azureuser : TTY=pts/0 ; PWD=/home/azureuser ; USER=root ; COMMAND=/usr/bin/apt install jq -y"
"2025-05-21T10:13:34.121+0000",3,"PAM: Login session opened.","wazuhVM","May 21 10:13:33 wazuhVM sudo[51629]: pam_unix(sudo:session): session opened for user root(uid=0) by azureuser(uid=1000)"
"2025-05-21T10:14:00.148+0000",3,"New dpkg (Debian Package) requested to install.","wazuhVM","2025-05-21 10:13:58 install libonig5:amd64 <none> 6.9.7.1-2build1"
"2025-05-21T10:14:00.149+0000",3,"New dpkg (Debian Package) requested to install.","wazuhVM","2025-05-21 10:13:59 install libjq1:amd64 <none> 1.6-2.1ubuntu3"
"2025-05-21T10:14:02.159+0000",3,"New dpkg (Debian Package) requested to install.","wazuhVM","2025-05-21 10:14:00 install jq:amd64 <none> 1.6-2.1ubuntu3"
"2025-05-21T10:14:02.160+0000",7,"Dpkg (Debian Package) half configured.","wazuhVM","2025-05-21 10:14:02 status half-configured libonig5:amd64 6.9.7.1-2build1"
"2025-05-21T10:14:04.156+0000",7,"New dpkg (Debian Package) installed.","wazuhVM","2025-05-21 10:14:02 status installed libonig5:amd64 6.9.7.1-2build1"
"2025-05-21T10:14:04.156+0000",7,"Dpkg (Debian Package) half configured.","wazuhVM","2025-05-21 10:14:02 status half-configured libjq1:amd64 1.6-2.1ubuntu3"
"2025-05-21T10:14:04.156+0000",7,"New dpkg (Debian Package) installed.","wazuhVM","2025-05-21 10:14:02 status installed libjq1:amd64 1.6-2.1ubuntu3"
"2025-05-21T10:14:04.156+0000",7,"Dpkg (Debian Package) half configured.","wazuhVM","2025-05-21 10:14:02 status half-configured jq:amd64 1.6-2.1ubuntu3"
"2025-05-21T10:14:04.156+0000",7,"New dpkg (Debian Package) installed.","wazuhVM","2025-05-21 10:14:02 status installed jq:amd64 1.6-2.1ubuntu3"
"2025-05-21T10:14:04.156+0000",7,"Dpkg (Debian Package) half configured.","wazuhVM","2025-05-21 10:14:02 status half-configured man-db:amd64 2.10.2-1"
"2025-05-21T10:14:04.156+0000",7,"New dpkg (Debian Package) installed.","wazuhVM","2025-05-21 10:14:04 status installed man-db:amd64 2.10.2-1"
"2025-05-21T10:14:04.156+0000",7,"Dpkg (Debian Package) half configured.","wazuhVM","2025-05-21 10:14:04 status half-configured libc-bin:amd64 2.35-0ubuntu3.9"
"2025-05-21T10:14:20.208+0000",7,"New dpkg (Debian Package) installed.","wazuhVM","2025-05-21 10:14:18 status installed libc-bin:amd64 2.35-0ubuntu3.9"
"2025-05-21T10:14:52.310+0000",3,"PAM: Login session closed.","wazuhVM","May 21 10:14:50 wazuhVM sudo[51629]: pam_unix(sudo:session): session closed for user root"
